# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+2.1160000000000002e+02 -6.3706668359916438e-08 +1.3046403972177510e-03 +6.8819086828231009e-06 -1.1729331808360347e-01 -4.1691777091541399e-02 +8.3202364928441125e+02 +1.5876527991896623e+05 -6.9720219730543951e+06 -1.2513694800230832e+09 +2.1366676624537048e+10 +2.1266834179230228e+16 
+2.1170000000000002e+02 -6.3636691464846871e-08 +1.3018990229181184e-03 +7.6006360977082039e-06 -1.1691505016758597e-01 -8.7167747201202961e-02 +1.7227626524486966e+03 +1.5812286535066509e+05 -1.3921149855281709e+07 -1.2364681411164765e+09 +4.0167192361050110e+10 +2.0722845958306316e+16 
+2.1180000000000001e+02 -6.3566058205917296e-08 +1.2991644578684812e-03 +8.1248620357517159e-06 -1.1653315731925949e-01 -1.2307319742191737e-01 +2.4398665754228200e+03 +1.5381702702819349e+05 -1.9550502057974733e+07 -1.1824303756342523e+09 +5.5405676965325188e+10 +1.9437396372858304e+16 
+2.1190000000000001e+02 -6.3494596252716585e-08 +1.2964366587268519e-03 +8.3801198324142478e-06 -1.1614549788353953e-01 -1.4519295391043288e-01 +2.9022246698513127e+03 +1.4492967020315756e+05 -2.3226477962863415e+07 -1.0809173682485330e+09 +6.5352998588677071e+10 +1.7284015725558824e+16 
+2.1200000000000000e+02 -6.3422133276515695e-08 +1.2937155821513043e-03 +8.2919432943399041e-06 -1.1574993020710803e-01 -1.4931186492406379e-01 +3.0287265639161133e+03 +1.3054270017467948e+05 -2.4315479637570005e+07 -9.2359030241653669e+08 +6.8280032208696297e+10 +1.4136234264678494e+16 
+2.1210000000000002e+02 -6.3348580611503054e-08 +1.2910011949145456e-03 +7.8133206325510014e-06 -1.1534509403267149e-01 -1.3266781671066424e-01 +2.7656630511186672e+03 +1.1013457614881960e+05 -2.2396904594002143e+07 -7.0599710834647298e+08 +6.3039854955729897e+10 +9.9339578804782060e+15 
+2.1220000000000002e+02 -6.3274184210814557e-08 +1.2882935042514347e-03 +7.0070459308628610e-06 -1.1493275485939398e-01 -9.8310173558415134e-02 +2.1689161401512815e+03 +8.4770028956344933e+04 -1.7902023280791514e+07 -4.3923319408413589e+08 +5.0814045832675613e+10 +4.8826023519133700e+15 
+2.1230000000000001e+02 -6.3199273704072930e-08 +1.2855925275097376e-03 +5.9633721398943196e-06 -1.1451545949218750e-01 -5.0741578682327274e-02 +1.3217736146877887e+03 +5.5910310586168467e+04 -1.1475137792130601e+07 -1.3828041703772864e+08 +3.3366485731654751e+10 -7.4604556325569075e+14 
+2.1240000000000001e+02 -6.3124178701996092e-08 +1.2828982820389855e-03 +4.7725458217210966e-06 -1.1409575482602924e-01 +5.5356758882658197e-03 +3.0751645764235280e+02 +2.5016704780728451e+04 -3.7604963525993805e+06 +1.8187907955615076e+08 +1.2460906183316313e+10 -6.6801946794890230e+15 
+2.1250000000000000e+02 -6.3049228823076596e-08 +1.2802107851881423e-03 +3.5248161687321900e-06 -1.1367618772887854e-01 +6.6019153892500362e-02 -7.9057156330096893e+02 -6.4495135269884831e+03 +4.5976308149534492e+06 +5.0626322986512572e+08 -1.0138900432235765e+10 -1.2648054970593128e+16 
+2.1260000000000002e+02 -6.2974753688533347e-08 +1.2775300543062440e-03 +2.3104333081935534e-06 -1.1325930506941560e-01 +1.2620636679495298e-01 -1.8892056533540881e+03 -3.7027070229821009e+04 +1.2954965256032277e+07 +8.1988997828474200e+08 -3.2669118695735870e+10 -1.8377836626451112e+16 
+2.1270000000000002e+02 -6.2901082920616653e-08 +1.2748561067423563e-03 +1.2196477821936906e-06 -1.1284765371924126e-01 +1.8159480096190517e-01 -2.9051005018899295e+03 -6.5254689637043513e+04 +2.0667224262240201e+07 +1.1077772535560036e+09 -5.3365921047486015e+10 -2.3597749566330496e+16 
+2.1280000000000001e+02 -6.2828546133580491e-08 +1.2721889598446576e-03 +3.4270728146950222e-07 -1.1244378050477243e-01 +2.2768210477290587e-01 -3.7549740052102898e+03 -8.9671112050620795e+04 +2.7090150922910970e+07 +1.3549431285554879e+09 -7.0465552274861252e+10 -2.8036005945618164e+16 
+2.1290000000000001e+02 -6.2757472949778695e-08 +1.2695286309631721e-03 -2.3013773444040881e-07 -1.1205023234511931e-01 +2.5996577352851846e-01 -4.3555410863657053e+03 -1.0881504555391904e+05 +3.1579464738760605e+07 +1.5464053873591537e+09 -8.2204191708858078e+10 -3.1420813471872188e+16 
+2.1300000000000000e+02 -6.2688192983443521e-08 +1.2668751374459979e-03 -4.0863940109811345e-07 -1.1166955606496173e-01 +2.7394343984966113e-01 -4.6235192545714763e+03 -1.2122523010037548e+05 +3.3490905263765313e+07 +1.6671820969590292e+09 -8.6818073353367889e+10 -3.3480384149144752e+16 
+2.1310000000000002e+02 -6.2620920487521687e-08 +1.2642284827311132e-03 -1.3130110156221451e-07 -1.1130358559093763e-01 +2.6650115942466096e-01 -4.5011951579170654e+03 -1.2585520125103927e+05 +3.2378992893454883e+07 +1.7066434082289555e+09 -8.3091923324105392e+10 -3.4024399353471008e+16 
+2.1320000000000002e+02 -6.2555408240457636e-08 +1.2615886146082620e-03 +5.4835996441888897e-07 -1.1095130287794797e-01 +2.4007913060652616e-01 -4.0331402774703161e+03 -1.2331780403219313e+05 +2.8593434457316861e+07 +1.6715689308352060e+09 -7.2004605882043472e+10 -3.3188434895134772e+16 
+2.1330000000000001e+02 -6.2491293650699119e-08 +1.2589554669555664e-03 +1.5480724938039644e-06 -1.1061097691145376e-01 +1.9850612826089972e-01 -3.2894981539042651e+03 -1.1464070233467742e+05 +2.2682740453979000e+07 +1.5730905624489245e+09 -5.5083540021102844e+10 -3.1189539006511844e+16 
+2.1340000000000001e+02 -6.2428214133357255e-08 +1.2563289736520317e-03 +2.7855676012309268e-06 -1.1028087672173219e-01 +1.4561078956069617e-01 -2.3404096030129476e+03 -1.0085154423782928e+05 +1.5195399481190944e+07 +1.4223400581795149e+09 -3.3856083377069523e+10 -2.8244757704071956e+16 
+2.1350000000000000e+02 -6.2365807095819933e-08 +1.2537090685764943e-03 +4.1785736026895448e-06 -1.0995927132864586e-01 +8.5221911155007657e-02 -1.2560185993699913e+03 -8.2977982243910883e+04 +6.6799255460059457e+06 +1.2304492151416218e+09 -9.8496648224931335e+09 -2.4571137703359200e+16 
+2.1360000000000002e+02 -6.2303709943179025e-08 +1.2510956856063048e-03 +5.6448180811734245e-06 -1.0964442967939156e-01 +2.1168329288114823e-02 -1.0646987868508319e+02 -6.2047693371255416e+04 -2.3151613329478088e+06 +1.0085500482230840e+09 +1.5408270114390001e+10 -2.0385729032712672e+16 
+2.1370000000000002e+02 -6.2241560093594932e-08 +1.2484887586207967e-03 +7.1020331907889479e-06 -1.0933462081930981e-01 -4.2721377098338745e-02 +1.0380968892214746e+03 -3.9088320955508774e+04 -1.1241381754997769e+07 +7.6777427135257447e+08 +4.0390389570653198e+10 -1.5905577102830248e+16 
+2.1380000000000001e+02 -6.2178994953257743e-08 +1.2458882214978855e-03 +8.4679467875839126e-06 -1.0902811372305382e-01 -1.0261838361928775e-01 +2.1075371569919253e+03 -1.5127532752685402e+04 -1.9550216957178693e+07 +5.1925381700906134e+08 +6.3569251005534889e+10 -1.1347730684119762e+16 
+2.1390000000000001e+02 -6.2115651934181775e-08 +1.2432940081166075e-03 +9.6602889007422834e-06 -1.0872317742181480e-01 -1.5469399260059194e-01 +3.0317089287998992e+03 +8.8070231540329787e+03 -2.6693168956840385e+07 +2.7412044139042479e+08 +8.3417470700754288e+10 -6.9292358342514440e+15 
+2.1400000000000000e+02 -6.2051168442963706e-08 +1.2407060523550687e-03 +1.0596787677904945e-05 -1.0841808090019815e-01 -1.9511940119530022e-01 +3.7404681501025475e+03 +3.1687682612613567e+04 -3.2121723343034498e+07 +4.3506044285167858e+07 +9.8407619144157333e+10 -2.8671408119134070e+15 
+2.1410000000000002e+02 -6.1985269231144894e-08 +1.2381243016928415e-03 +1.1215095114227064e-05 -1.0811130777206371e-01 -2.2098845943404227e-01 +4.1805196298640485e+03 +5.2619688166229054e+04 -3.5418632155029282e+07 -1.6306948109448656e+08 +1.0737630709281529e+11 +6.5701940284134400e+14 
+2.1420000000000002e+02 -6.1918028393129241e-08 +1.2355487580143951e-03 +1.1532546347270890e-05 -1.0780220012717086e-01 -2.3308496343493859e-01 +4.3659508570100861e+03 +7.1239897952387531e+04 -3.6691612741464771e+07 -3.4253417648573917e+08 +1.1061602930014680e+11 +3.6037617333407060e+15 
+2.1430000000000001e+02 -6.1849607357752351e-08 +1.2329794368052818e-03 +1.1586396851888285e-05 -1.0749031466509001e-01 -2.3311517133238310e-01 +4.3276945238099952e+03 +8.7318069838705662e+04 -3.6179620152870700e+07 -4.9342802699479371e+08 +1.0878324165617346e+11 +5.9691153888787250e+15 
+2.1440000000000001e+02 -6.1780167563244020e-08 +1.2304163535514340e-03 +1.1413905315463189e-05 -1.0717520810624485e-01 -2.2278551850420997e-01 +4.0966867576446411e+03 +1.0062396977006466e+05 -3.4121636640186608e+07 -6.1429109274412251e+08 +1.0253447540567026e+11 +7.7491107941073610e+15 
+2.1450000000000000e+02 -6.1709870440306526e-08 +1.2278595237379727e-03 +1.1052327825830813e-05 -1.0685643712820694e-01 -2.0380229550794549e-01 +3.7038608559946133e+03 +1.1092734788707072e+05 -3.0756621892805912e+07 -7.0366328937314630e+08 +9.2526198935165695e+10 +8.9397760841839300e+15 
+2.1460000000000002e+02 -6.1638877421048343e-08 +1.2253089628504101e-03 +1.0538920910633287e-05 -1.0653355842933757e-01 -1.7787181728901819e-01 +3.1801506005423053e+03 +1.1799796203044630e+05 -2.6323539538696196e+07 -7.6008460299964464e+08 +7.9414891820154282e+10 +9.5371405129373800e+15 
+2.1470000000000002e+02 -6.1567349939464352e-08 +1.2227646863744676e-03 +9.9109418890346996e-06 -1.0620612871808820e-01 -1.4670044549162603e-01 +2.5564907068060511e+03 +1.2160557344963326e+05 -2.1061360725606807e+07 -7.8209505008910656e+08 +6.3857054673155350e+10 +9.5372337977595900e+15 
+2.1480000000000001e+02 -6.1495449425429362e-08 +1.2202267097959345e-03 +9.2056465602901748e-06 -1.0587370470682531e-01 -1.1199445483331966e-01 +1.8638141683284039e+03 +1.2151994491405613e+05 -1.5209042761671819e+07 -7.6823466113719237e+08 +4.6509149349528198e+10 +8.9360858805285940e+15 
+2.1490000000000001e+02 -6.1423337318006461e-08 +1.2176950486002501e-03 +8.4602938603631691e-06 -1.0553584309068538e-01 -7.5460294073954631e-02 +1.1330573734959148e+03 +1.1751083319073591e+05 -9.0055699970608689e+06 -7.1704341259856117e+08 +2.8027713012675114e+10 +7.7297258635812150e+15 
+2.1500000000000000e+02 -6.1351175041485468e-08 +1.2151697182729332e-03 +7.7121377057144834e-06 -1.0519210056779471e-01 -3.8804133937267470e-02 +3.9515129090816896e+02 +1.0934799594559234e+05 -2.6898836199482325e+06 -6.2706128887587667e+08 +9.0691626313753033e+09 +5.9141829720041850e+15 
+2.1510000000000002e+02 -6.1279103754281985e-08 +1.2126507246980165e-03 +6.9935318378597844e-06 -1.0484235217930217e-01 -3.5374350060958636e-03 -3.2177688755890051e+02 +9.7006098567952315e+04 +3.5149921688250774e+06 -4.9870494572492462e+08 -9.7390825252472992e+09 +3.5140872963046655e+15 
+2.1520000000000002e+02 -6.1207183503595646e-08 +1.2101380353545031e-03 +6.3172128945328801e-06 -1.0448774638142221e-01 +2.9608099455602280e-02 -1.0008330695618464e+03 +8.1279452224008011e+04 +9.4498451701301374e+06 -3.3989785873056346e+08 -2.7885996828659061e+10 +6.6847449107768800e+14 
+2.1530000000000001e+02 -6.1135454046969953e-08 +1.2076316081182958e-03 +5.6910092485519876e-06 -1.0412974989074554e-01 +6.0095923530200705e-02 -1.6279356371624174e+03 +6.3167246689626438e+04 +1.4971449296485182e+07 -1.6043991298404098e+08 -4.4889744502634644e+10 -2.4550229741217605e+15 
+2.1540000000000001e+02 -6.1063955144958895e-08 +1.2051314008664040e-03 +5.1227502204536960e-06 -1.0376982948139807e-01 +8.7389442292853392e-02 -2.1890020686663597e+03 +4.3668692271236745e+04 +1.9936571577891625e+07 +2.9868821175489865e+07 -6.0268471291137794e+10 -5.6887697524744580e+15 
+2.1550000000000000e+02 -6.0992726569677495e-08 +1.2026373714765545e-03 +4.6202691676930399e-06 -1.0340945196342094e-01 +1.1095183338798523e-01 -2.6699453586734612e+03 +2.3783011965934627e+04 +2.4201943051464684e+07 +2.2122815876465324e+08 -7.3540222117071655e+10 -8.8651287098041920e+15 
+2.1560000000000002e+02 -6.0921808076327078e-08 +1.2001494778249360e-03 +4.1913936134746424e-06 -1.0305008406690168e-01 +1.3024660017617148e-01 -3.0566848806475004e+03 +4.5093997682500030e+03 +2.7624345705318183e+07 +4.0383817832549429e+08 -8.4223184073384064e+10 -1.1816466848355772e+16 
+2.1570000000000002e+02 -6.0851239435987088e-08 +1.1976676777880602e-03 +3.8439565284687182e-06 -1.0269319254064549e-01 +1.4473694287352570e-01 -3.3351340847598403e+03 -1.3152942646216354e+04 +3.0060514295928452e+07 +5.6789888607896638e+08 -9.1835412634292908e+10 -1.4375149980481390e+16 
+2.1580000000000001e+02 -6.0781060406498840e-08 +1.1951919292434833e-03 +3.5857864111020060e-06 -1.0234024418599184e-01 +1.5388630856203450e-01 -3.4912112200374245e+03 -2.8204795521921034e+04 +3.1367221708914533e+07 +7.0361012688602531e+08 -9.5895069249810699e+10 -1.6373541450062230e+16 
+2.1590000000000001e+02 -6.0711310755278176e-08 +1.1927221900679464e-03 +3.4247149544927320e-06 -1.0199270576136586e-01 +1.5715796920710937e-01 -3.5108311472141004e+03 -3.9646954790002244e+04 +3.1401213998244110e+07 +8.0117188838145995e+08 -9.5920240981933289e+10 -1.7644006846550482e+16 
+2.1600000000000000e+02 -6.0642030239015556e-08 +1.1902584181380947e-03 +3.3685701296208449e-06 -1.0165204402304197e-01 +1.5401540517745216e-01 -3.3799128146495900e+03 -4.6480215982300222e+04 +3.0019269897196084e+07 +8.5078415130780160e+08 -9.1429106131860687e+10 -1.8018911581151492e+16 
+2.1610000000000002e+02 -6.0573236686279837e-08 +1.1878005823385148e-03 +3.4206672074204827e-06 -1.0131938734004028e-01 +1.4421524259011317e-01 -3.0917971525469848e+03 -4.8009561818807451e+04 +2.7151717500119727e+07 +8.4580182654027581e+08 -8.2182864243735123e+10 -1.7389149438329712e+16 
+2.1620000000000002e+02 -6.0504860141690143e-08 +1.1853486955868409e-03 +3.5662456494060741e-06 -1.0099451060957734e-01 +1.2868809507141191e-01 -2.6695406127028036e+03 -4.4756692519177537e+04 +2.3023303193106480e+07 +7.9219925378263354e+08 -6.8915416907584595e+10 -1.5879722961744774e+16 
+2.1630000000000001e+02 -6.0436808699402270e-08 +1.1829027818070271e-03 +3.7860242375885972e-06 -1.0067685026147644e-01 +1.0865817594249030e-01 -2.1436306246872514e+03 -3.7547522696810927e+04 +1.7932395165836647e+07 +6.9910594482184541e+08 -5.2603890301479439e+10 -1.3674166753130392e+16 
+2.1640000000000001e+02 -6.0368990461577349e-08 +1.1804628649230515e-03 +4.0607247213513647e-06 -1.0036584272620644e-01 +8.5349526034382131e-02 -1.5445511517893121e+03 -2.7207966906490998e+04 +1.2177333421216741e+07 +5.7565141134679782e+08 -3.4225330913778011e+10 -1.0956015421868832e+16 
+2.1650000000000000e+02 -6.0301313533634015e-08 +1.1780289688603591e-03 +4.3710697663944067e-06 -1.0006092451053131e-01 +5.9986142028328887e-02 -9.0278538411281579e+02 -1.4563912446632257e+04 +6.0564523058856856e+06 +4.3096491887536585e+08 -1.4756770529122795e+10 -7.9087997469596160e+15 
+2.1660000000000002e+02 -6.0233686011105682e-08 +1.1756011175437565e-03 +4.6977787952494779e-06 -9.9761532086614244e-02 +3.3792195857930432e-02 -2.4881986802241258e+02 -4.4125937455957859e+02 -1.3188745408114197e+05 +2.7417584912591797e+08 +4.8246863439649534e+09 -4.7160523354259640e+15 
+2.1670000000000002e+02 -6.0166015998723048e-08 +1.1731793348971412e-03 +5.0215743727447996e-06 -9.9467101881440756e-02 +7.9916853532776416e-03 +3.8686224291001668e+02 +1.4334076618488674e+04 -6.0893521433430118e+06 +1.1441372392366531e+08 +2.3542010395748875e+10 -1.5613079525792242e+15 
+2.1680000000000001e+02 -6.0098211597969207e-08 +1.1707636448455671e-03 +5.3231778596190112e-06 -9.9177070381506097e-02 -1.6191321712141049e-02 +9.7377638762453171e+02 +2.8936201113847990e+04 -1.1517596576913470e+07 -3.9192127331244111e+07 +4.0418139815666466e+10 +1.3719016381711032e+15 
+2.1690000000000001e+02 -6.0030180904992758e-08 +1.1683540713136762e-03 +5.5833089220879918e-06 -9.8890874050349312e-02 -3.7532668214084443e-02 +1.4814363276314964e+03 +4.2539210950275839e+04 -1.6118262599259047e+07 -1.7751229487188801e+08 +5.4475977516544289e+10 +3.9000433940702825e+15 
+2.1700000000000000e+02 -5.9961832024003581e-08 +1.1659506382256384e-03 +5.7826898114500101e-06 -9.8607949330030115e-02 -5.4808334098477178e-02 +1.8793584103361520e+03 +5.4317196111095625e+04 -1.9593012136653867e+07 -2.9141730877979404e+08 +6.4738481236301994e+10 +5.8395833693306820e+15 
+2.1710000000000002e+02 -5.9893111695428540e-08 +1.1635533497441689e-03 +5.9080653721483371e-06 -9.8327634888355733e-02 -6.7136076542551132e-02 +2.1455778441187540e+03 +6.3610539960983107e+04 -2.1728117401590724e+07 -3.7383331841118002e+08 +7.0509260661203125e+10 +7.0530052773849510e+15 
+2.1720000000000002e+02 -5.9824121220572656e-08 +1.1611621309805470e-03 +5.9702755152148919e-06 -9.8048878019293947e-02 -7.5000993241344793e-02 +2.2922094036648627e+03 +7.0424704825813678e+04 -2.2648322274721596e+07 -4.2590810583588070e+08 +7.2214613359808105e+10 +7.5868505152583110e+15 
+2.1730000000000001e+02 -5.9755000546070939e-08 +1.1587768872843309e-03 +5.9861858737165630e-06 -9.7770528231814327e-02 -7.9230132959303215e-02 +2.3398901188670766e+03 +7.4931443291697447e+04 -2.2563007984753989e+07 -4.5084504550259757e+08 +7.0561564275814148e+10 +7.5336777411701870e+15 
+2.1740000000000001e+02 -5.9685889612756674e-08 +1.1563975240045455e-03 +5.9726599692042598e-06 -9.7491435005233495e-02 -8.0650422216175785e-02 +2.3092545628762309e+03 +7.7302496899535661e+04 -2.1681535755792491e+07 -4.5184741131480652e+08 +6.6257081698936409e+10 +6.9860440369301060e+15 
+2.1750000000000000e+02 -5.9616928367731718e-08 +1.1540239464913368e-03 +5.9465634000785083e-06 -9.7210447878722697e-02 -8.0088901720680811e-02 +2.2209395291711703e+03 +7.7709628886125487e+04 -2.0213284481679268e+07 -4.3211867352840698e+08 +6.0008183126549805e+10 +6.0365095431485080e+15 
+2.1760000000000002e+02 -5.9548256748226488e-08 +1.1516560600934467e-03 +5.9247585731001574e-06 -9.6926416319234154e-02 -7.8372439991781173e-02 +2.0955785103184558e+03 +7.6324577079205439e+04 -1.8367607071721949e+07 -3.9486207413436651e+08 +5.2521814310110504e+10 +4.7776308765414440e+15 
+2.1770000000000002e+02 -5.9480014700876630e-08 +1.1492937701601202e-03 +5.9241110277331155e-06 -9.6638189818292947e-02 -7.6328077558826021e-02 +1.9538083356793559e+03 +7.3319087559186606e+04 -1.6353882927589701e+07 -3.4328092832156402e+08 +4.4504994621386879e+10 +3.3019657654159950e+15 
+2.1780000000000001e+02 -5.9412342167362831e-08 +1.1469369820408563e-03 +5.9614845094687040e-06 -9.6344617881306119e-02 -7.4782751580016169e-02 +1.8162637656332427e+03 +6.8864911492135259e+04 -1.4381474661125381e+07 -2.8057859737117982e+08 +3.6664696017072411e+10 +1.7020726563358355e+15 
+2.1790000000000001e+02 -5.9345379093016015e-08 +1.1445856010853545e-03 +6.0537442300882489e-06 -9.6044550023055689e-02 -7.4563487895261779e-02 +1.7035813852385763e+03 +6.3133803238363667e+04 -1.2659759955760507e+07 -2.0995847134373811e+08 +2.9707933539490467e+10 +7.0510446012729922e+13 
+2.1800000000000000e+02 -5.9279265419553153e-08 +1.1422395326417369e-03 +6.2177539443416556e-06 -9.5736835680035243e-02 -7.6497224289896290e-02 +1.6363959694771665e+03 +5.6297490095355657e+04 -1.1398101555979699e+07 -1.3462369769943205e+08 +2.4341679552726040e+10 -1.5001657106962875e+15 
+2.1810000000000002e+02 -5.9214080336991597e-08 +1.1398987104848199e-03 +6.4634503563312737e-06 -9.5420823228168708e-02 -8.1129319192550647e-02 +1.6291960231671615e+03 +4.8542312437951048e+04 -1.0747704424050622e+07 -5.7467374484563082e+07 +2.1084500276394634e+10 -2.9336910999828965e+15 
+2.1820000000000002e+02 -5.9149659992001165e-08 +1.1375631820832515e-03 +6.7730488603559571e-06 -9.5097856160796815e-02 -8.7878068322885805e-02 +1.6718702142491902e+03 +4.0112843122337297e+04 -1.0627023662744623e+07 +1.9859563245990228e+07 +1.9701004312230602e+10 -4.2189929600218740e+15 
+2.1830000000000001e+02 -5.9085779792803942e-08 +1.1352330233299892e-03 +7.1218422054923564e-06 -9.4769776787998847e-02 -9.5880427580544117e-02 +1.7481655432071918e+03 +3.1268224319523804e+04 -1.0896392836987037e+07 +9.6016625297660410e+07 +1.9767494145503723e+10 -5.3612951295666590e+15 
+2.1840000000000001e+02 -5.9022215134657132e-08 +1.1329083101186135e-03 +7.4851187643256202e-06 -9.4438427454590024e-02 -1.0427311240067642e-01 +1.8418243550441307e+03 +2.2267611453410831e+04 -1.1416108644201688e+07 +1.6966319960154915e+08 +2.0860170068674419e+10 -6.3658195065281860e+15 
