# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+2.0810000000000002e+02 -4.1474922013065514e-04 -1.3064690588829901e-07 +7.3318540418758502e-02 +3.3474320706583424e-06 -3.5762271892251096e+00 -3.5053294507262722e+03 -2.7059146630769472e+04 +3.1756980441069443e+07 +3.0578938544080186e+08 -8.8817202093634521e+10 -5.5648507036927180e+15 
+2.0820000000000002e+02 -4.1392259920194414e-04 -1.3174168974626310e-07 +7.3126317659750972e-02 +8.6367046028613614e-05 -3.5076434828575231e+00 -4.8050322158356903e+03 -5.5215535820449921e+04 +4.3312273216912471e+07 +5.3929328409108472e+08 -1.2369486954991927e+11 -8.5501119973056150e+15 
+2.0830000000000001e+02 -4.1309792665937523e-04 -1.3300630427967960e-07 +7.2934670036015128e-02 +1.6882619134818343e-04 -3.4469462949951586e+00 -5.9211626437041523e+03 -8.2898569020679701e+04 +5.3402828633163631e+07 +7.6850583262347996e+08 -1.5473437380202432e+11 -1.1461261129556844e+16 
+2.0840000000000001e+02 -4.1227519788883637e-04 -1.3434120555037115e-07 +7.2743638179602554e-02 +2.4723017252514123e-04 -3.3957717084541610e+00 -6.8190899008075276e+03 -1.0898681573715703e+05 +6.1698654238571107e+07 +9.8425102483245909e+08 -1.8085219746952798e+11 -1.4186604873598108e+16 
+2.0850000000000000e+02 -4.1145440827636661e-04 -1.3564686495304106e-07 +7.2553262778869046e-02 +3.1808513559386531e-04 -3.3557591264158591e+00 -7.4641156413338786e+03 -1.3235916306588470e+05 +6.7869203517329931e+07 +1.1773557714577007e+09 -2.0096324530252777e+11 -1.6614496463570836e+16 
+2.0860000000000002e+02 -4.1063555320786159e-04 -1.3682373855565299e-07 +7.2363584469668313e-02 +3.7789642748589094e-04 -3.3285448692958646e+00 -7.8216041796779709e+03 -1.5189421210530767e+05 +7.1584444590215728e+07 +1.3386443985157990e+09 -2.1398388914020016e+11 -1.8633248875424836e+16 
+2.0870000000000002e+02 -4.0981862806948260e-04 -1.3777230242846072e-07 +7.2174643981721201e-02 +4.2317040070272204e-04 -3.3157706272188388e+00 -7.8568126337760023e+03 -1.6647090859195107e+05 +7.2513476443305954e+07 +1.4589443009819977e+09 -2.1882804680462778e+11 -2.0131221849201916e+16 
+2.0880000000000001e+02 -4.0900362824684329e-04 -1.3839301115288241e-07 +7.1986481851037329e-02 +4.5041230468214076e-04 -3.3190670885371700e+00 -7.5352161855560644e+03 -1.7496781273986015e+05 +7.0327155393554434e+07 +1.5290794228242252e+09 -2.1441457323951923e+11 -2.0996722186714724e+16 
+2.0890000000000001e+02 -4.0819054912614549e-04 -1.3858633771080138e-07 +7.1799138826572892e-02 +4.5612834975327737e-04 -3.3400771626338197e+00 -6.8220463606193898e+03 -1.7626382737035074e+05 +6.4694366859938107e+07 +1.5398767954171236e+09 -1.9965677210073041e+11 -2.1118104522677100e+16 
+2.0900000000000000e+02 -4.0737938609334190e-04 -1.3825274514206475e-07 +7.1612655559842711e-02 +4.3682422908712123e-04 -3.3804379284477131e+00 -5.6826540136477333e+03 -1.6923766960945033e+05 +5.5284979009008497e+07 +1.4821617687506208e+09 -1.7347075154389517e+11 -2.0383697210803168e+16 
+2.0910000000000002e+02 -4.0657013441226060e-04 -1.3732899054650162e-07 +7.1427050788298516e-02 +3.9060037673436615e-04 -3.4406416861787621e+00 -4.1068493748931278e+03 -1.5328360068104288e+05 +4.1984997965795808e+07 +1.3509424173952255e+09 -1.3543036448498727e+11 -1.8732189544127872e+16 
+2.0920000000000002e+02 -4.0576278885845869e-04 -1.3589699924766985e-07 +7.1242255638030508e-02 +3.2193571290198378e-04 -3.5166029107666006e+00 -2.1822717147300855e+03 -1.2985785644179830e+05 +2.5545013230632573e+07 +1.1579557901951592e+09 -8.7740742706926178e+10 -1.6303682229864740e+16 
+2.0930000000000001e+02 -4.0495734408549925e-04 -1.3407500714071069e-07 +7.1058179359863513e-02 +2.3690470948599696e-04 -3.6030932343403999e+00 -2.0984944765844357e+01 -1.0093248718217280e+05 +6.9314936456123712e+06 +9.1912404606834674e+08 -3.3264081491197235e+10 -1.3288672783115702e+16 
+2.0940000000000001e+02 -4.0415379474692808e-04 -1.3198123635927996e-07 +7.0874731195775822e-02 +1.4158119097927818e-04 -3.6948836919461110e+00 +2.2649339717265711e+03 -6.8479335975665890e+04 -1.2888979927723972e+07 +6.5036753536591816e+08 +2.5137095079097584e+10 -9.8776318908693300e+15 
+2.0950000000000000e+02 -4.0335213549607654e-04 -1.2973391922453336e-07 +7.0691820319180199e-02 +4.2039431506522098e-05 -3.7867416962523541e+00 +4.5633399963929151e+03 -3.4470380500204716e+04 -3.2949299918252062e+07 +3.6760775983795321e+08 +8.4598829828165298e+10 -6.2610468584823320e+15 
+2.0960000000000002e+02 -4.0255236098645555e-04 -1.2745126500886264e-07 +7.0509355959410949e-02 -5.5647395850226490e-05 -3.8734375524942517e+00 +6.7621415121665877e+03 -8.7723417701435653e+02 -5.2282766208149575e+07 +8.6763001342405140e+07 +1.4225826110619611e+11 -2.6293562968643435e+15 
+2.0970000000000002e+02 -4.0175446587176883e-04 -1.2525152207992000e-07 +7.0327247415658781e-02 -1.4540417859413418e-04 -3.9497455794546528e+00 +8.7493269935485750e+03 +3.0327822957212877e+04 -6.9923326850148857e+07 -1.7624250044484770e+08 +1.9525435331717838e+11 +8.2690976325784575e+14 
+2.0980000000000001e+02 -4.0095844480530292e-04 -1.2325290385237049e-07 +7.0145403845457574e-02 -2.2115758958152090e-04 -4.0104322925641798e+00 +1.0412733688192957e+04 +5.7173142082620812e+04 -8.4903732006728664e+07 -4.0549019264574397e+08 +2.4072275080828534e+11 +3.9173094808952605e+15 
+2.0990000000000001e+02 -4.0016429244061529e-04 -1.2157364346808253e-07 +6.9963734491674909e-02 -2.7683325115204565e-04 -4.0502686727334893e+00 +1.1640282184321231e+04 +7.7686689757400629e+04 -9.6257373140905797e+07 -5.8505802638604677e+08 +2.7580083494734625e+11 +6.4513462018877050e+15 
+2.1000000000000000e+02 -3.9937200343119456e-04 -1.2033195524608733e-07 +6.9782148583427406e-02 -3.0635776231318794e-04 -4.0640252661067402e+00 +1.2319888986773378e+04 +8.9896780256137630e+04 -1.0301763483866890e+08 -6.9902708601237929e+08 +2.9762602248362885e+11 +8.2385718065735660e+15 
+2.1010000000000002e+02 -3.9858157258369396e-04 -1.1961309224930000e-07 +6.9600585798473100e-02 -3.0561716708377531e-04 -4.0482430054524441e+00 +1.2376345614337977e+04 +9.2481406937765627e+04 -1.0452793159649672e+08 -7.3672741456618285e+08 +3.0423539062811414e+11 +9.1514117026750500e+15 
+2.1020000000000002e+02 -3.9779299531701143e-04 -1.1937036357449738e-07 +6.9419107487639006e-02 -2.7834021906556367e-04 -4.0065383244928503e+00 +1.1881835360336034e+04 +8.6718980839741926e+04 -1.0137099233799183e+08 -7.0850010906819201e+08 +2.9726253929705005e+11 +9.3140191611725440e+15 
+2.1030000000000001e+02 -3.9700626720337795e-04 -1.1952408540119522e-07 +6.9237805525482379e-02 -2.3021669067419657e-04 -3.9443027753696875e+00 +1.0945516137292174e+04 +7.4538127816879321e+04 -9.4440410776229963e+07 -6.2993999031503701e+08 +2.7924314018759344e+11 +8.9134935225070710e+15 
+2.1040000000000001e+02 -3.9622138381481146e-04 -1.1999459671360811e-07 +6.9056771699557831e-02 -1.6693525836603039e-04 -3.8669225846482256e+00 +9.6764354359214776e+03 +5.7867111953630410e+04 -8.4628863694298089e+07 -5.1663868807803422e+08 +2.5271023349510599e+11 +8.1368860700983690e+15 
+2.1050000000000000e+02 -3.9543834072347392e-04 -1.2070221018273909e-07 +6.8876097854601262e-02 -9.4185827544537881e-05 -3.7797874740666826e+00 +8.1837133845913886e+03 +3.8634593515609740e+04 -7.2829632770469055e+07 -3.8419130565416121e+08 +2.2019860005674908e+11 +7.1713000106920410e+15 
+2.1060000000000002e+02 -3.9465713350155321e-04 -1.2156726402844493e-07 +6.8695875844444143e-02 -1.7657094164917665e-05 -3.6882876220210652e+00 +6.5764780933360789e+03 +1.8768836960628752e+04 -5.9936056875910632e+07 -2.4818945912340608e+08 +1.8424316500329263e+11 +6.2037860531070080e+15 
+2.1070000000000002e+02 -3.9387775772105593e-04 -1.2251008956391402e-07 +6.8516197458782319e-02 +5.6961936155391941e-05 -3.5978096172951992e+00 +4.9637874842533802e+03 +1.9820093676666053e+02 -4.6840915751304194e+07 -1.2422557323153122e+08 +1.4737729769501923e+11 +5.4214066200918300e+15 
+2.1080000000000001e+02 -3.9310020895421842e-04 -1.2345099770566008e-07 +6.8337154563821501e-02 +1.2398117796565231e-04 -3.5137442123595921e+00 +3.4547795257687485e+03 -1.5148560162331076e+04 -3.4437619596684873e+07 -2.7895677924216144e+07 +1.1213610750679324e+11 +5.0112809230993630e+15 
+2.1090000000000001e+02 -3.9232448277292346e-04 -1.2431032021473622e-07 +6.8158838909869346e-02 +1.7771164524259058e-04 -3.4414758710169093e+00 +2.1584713152958102e+03 -2.5343093882415229e+04 -2.3618625954352364e+07 +2.5207856709444389e+07 +8.1052071970254684e+10 +5.1604705557702470e+15 
+2.1100000000000000e+02 -3.9155057474955823e-04 -1.2500839483080907e-07 +6.7981342416275264e-02 +2.1246468303601145e-04 -3.3863983710405314e+00 +1.1840609290560233e+03 -2.8457170624289985e+04 -1.5277830428853141e+07 +1.9493777339829147e+07 +5.6661666554961243e+10 +6.0560196290083090e+15 
+2.1110000000000002e+02 -3.9077848038872575e-04 -1.2548258882547456e-07 +6.7804729290823165e-02 +2.2415849363481073e-04 -3.3523871892380330e+00 +6.1121727223293408e+02 -2.3185153428621968e+04 -1.0074281606043182e+07 -5.5317971988476738e+07 +4.0848941160011536e+10 +7.8136877494577830e+15 
+2.1120000000000002e+02 -3.9000819492534904e-04 -1.2573851540703141e-07 +6.7628953380221651e-02 +2.1514557474949493e-04 -3.3372712758185923e+00 +4.0201029371071712e+02 -1.0714310880029190e+04 -7.7317508859206792e+06 -1.8823955201076376e+08 +3.2899667050138889e+10 +1.0263732651679806e+16 
+2.1130000000000001e+02 -3.8923971352704842e-04 -1.2579883495673309e-07 +6.7453940987770994e-02 +1.8938624833888585e-04 -3.3373707915313857e+00 +4.8916890577036918e+02 +7.1451382195189035e+03 -7.7406767387652388e+06 -3.6296867386514556e+08 +3.1451439470368217e+10 +1.3165076570985016e+16 
+2.1140000000000001e+02 -3.8847303136156132e-04 -1.2568621379804756e-07 +6.7279618453018539e-02 +1.5084113031313282e-04 -3.3490077488097620e+00 +8.0545594182156458e+02 +2.8582872903171359e+04 -9.5917550633509308e+06 -5.6320213055728364e+08 +3.5142543707792130e+10 +1.6276627534032904e+16 
+2.1150000000000000e+02 -3.8770814359629399e-04 -1.2542330516232830e-07 +6.7105911999032916e-02 +1.0347016652888195e-04 -3.3684976326859624e+00 +1.2835062458379155e+03 +5.1788809384269684e+04 -1.2774659009940013e+07 -7.7263885238988972e+08 +4.2608410884862038e+10 +1.9357326718663592e+16 
+2.1160000000000002e+02 -3.8694504539896050e-04 -1.2503278138340068e-07 +6.6932747963359643e-02 +5.1234281460875072e-05 -3.3921625385985390e+00 +1.8560866910009713e+03 +7.4952516835159258e+04 -1.6780129885429766e+07 -9.7497464106226981e+08 +5.2487479357013634e+10 +2.2166066752939612e+16 
+2.1170000000000002e+02 -3.8618373193698982e-04 -1.2453731258263438e-07 +6.6760052577779810e-02 -1.9056933859562018e-06 -3.4163184594404781e+00 +2.4558423764917425e+03 +9.6263591146321094e+04 -2.1097924726273213e+07 -1.1539055215212619e+09 +6.3415418831295921e+10 +2.4461743333186040e+16 
+2.1180000000000001e+02 -3.8542419837815753e-04 -1.2395953884297415e-07 +6.6587752198117661e-02 -5.1990467434820236e-05 -3.4372884304768334e+00 +3.0155576175568062e+03 +1.1391217531938806e+05 -2.5218919022569593e+07 -1.2931324578270113e+09 +7.4031031931188354e+10 +2.6003329026641552e+16 
+2.1190000000000001e+02 -3.8466643989003291e-04 -1.2332214034227776e-07 +6.6415773104796377e-02 -9.5058767259850567e-05 -3.4513911321805564e+00 +3.4679295847387093e+03 +1.2608772880875961e+05 -2.8633281763721675e+07 -1.3763502905453556e+09 +8.2971128408986084e+10 +2.6549702033688452e+16 
+2.1200000000000000e+02 -3.8391045164004676e-04 -1.2264777517399307e-07 +6.6244041533941533e-02 -1.2715033394697316e-04 -3.4549429154745108e+00 +3.7456117812665761e+03 +1.3098004021592093e+05 -3.0830844548366535e+07 -1.3872567638713465e+09 +8.8871600729254837e+10 +2.5859784450145692e+16 
+2.1210000000000002e+02 -3.8315622886985829e-04 -1.2195807174184636e-07 +6.6072505192479550e-02 -1.4517309866075132e-04 -3.4452689664558980e+00 +3.7989553284449930e+03 +1.2729544123819414e+05 -3.1432608755427234e+07 -1.3145287011346691e+09 +9.0715243727844574e+10 +2.3773919286959724e+16 
+2.1220000000000002e+02 -3.8240376711766547e-04 -1.2127055580991424e-07 +6.5901197554973978e-02 -1.4950647251714904e-04 -3.4237237814116184e+00 +3.6489885881663008e+03 +1.1580586957952511e+05 -3.0583376042247877e+07 -1.1667539001602707e+09 +8.8870059905049133e+10 +2.0458045874925208e+16 
+2.1230000000000001e+02 -3.8165306199506346e-04 -1.2060169117102906e-07 +6.5730173274817588e-02 -1.4139963826576479e-04 -3.3926542620680689e+00 +3.3341142720557009e+03 +9.7800347804463338e+04 -2.8556527614504009e+07 -9.5750408133651388e+08 +8.4043710032210754e+10 +1.6159598855981252e+16 
+2.1240000000000001e+02 -3.8090410911417673e-04 -1.1996798111007711e-07 +6.5559487194722071e-02 -1.2209976914324730e-04 -3.3544180647506763e+00 +2.8929478923622537e+03 +7.4567191749872378e+04 -2.5627156151909206e+07 -7.0034461048467064e+08 +7.6948654071875412e+10 +1.1125914627050482e+16 
+2.1250000000000000e+02 -3.8015690408697503e-04 -1.1938589335922947e-07 +6.5389194103997503e-02 -9.2855822991647438e-05 -3.3113698776139069e+00 +2.3640471079861368e+03 +4.7395337572038603e+04 -2.2069894159939852e+07 -4.0884641217507571e+08 +6.8296072475451096e+10 +5.6044151245304830e+15 
+2.1260000000000002e+02 -3.7941144252551918e-04 -1.1887192374094442e-07 +6.5219348821618617e-02 -5.4915346792296945e-05 -3.2658659915686807e+00 +1.7860003553919491e+03 +1.7573231606162859e+04 -1.8159616805985045e+07 -9.6576023715283781e+07 +5.8797816613340866e+10 -1.5754518412887584e+14 
+2.1270000000000002e+02 -3.7866772004144082e-04 -1.1844254213245993e-07 +6.5050006016341325e-02 -9.5272208012594652e-06 -3.2202542419373859e+00 +1.1972294571167927e+03 -1.3610207218699530e+04 -1.4169862134729963e+07 +2.2289575709478077e+08 +4.9161992946044067e+10 -5.9125456918021520e+15 
+2.1280000000000001e+02 -3.7792573224705345e-04 -1.1811424679359056e-07 +6.4881220592998265e-02 +4.2061173390365308e-05 -3.1768956802440353e+00 +6.3641565931710511e+02 -4.4866606977535179e+04 -1.0376244208747998e+07 +5.3600310897431844e+08 +4.0102509541118767e+10 -1.1413244044411332e+16 
+2.1290000000000001e+02 -3.7718547475405127e-04 -1.1790351979032896e-07 +6.4713047246147612e-02 +9.8601567829661858e-05 -3.1381396872688767e+00 +1.4201232893403213e+02 -7.4907258237135480e+04 -7.0525600480492041e+06 +8.2917709911952484e+08 +3.2328209752314331e+10 -1.6412248052836980e+16 
+2.1300000000000000e+02 -3.7644694317457615e-04 -1.1782682479445744e-07 +6.4545540821610792e-02 +1.5884477424087364e-04 -3.1063440369957469e+00 -2.4736323385064318e+02 -1.0244313804269982e+05 -4.4739144144383818e+06 +1.0888460096467466e+09 +2.6551583742455063e+10 -2.0662123255147732e+16 
+2.1310000000000002e+02 -3.7571013311230727e-04 -1.1789367403554287e-07 +6.4378740565049358e-02 +2.2139107747348440e-04 -3.0832541625974073e+00 -5.0300084378143106e+02 -1.2638220638721454e+05 -2.8431432999225748e+06 +1.3038815193868310e+09 +2.3290666036894073e+10 -2.3966627119068672e+16 
+2.1320000000000002e+02 -3.7497504013804864e-04 -1.1808555374992973e-07 +6.4212623652520784e-02 +2.8422712064961352e-04 -3.0681846165324442e+00 -6.3545607216053065e+02 -1.4641618828929702e+05 -2.0769115413864674e+06 +1.4728911335580542e+09 +2.2293789700628780e+10 -2.6333694679403044e+16 
+2.1330000000000001e+02 -3.7424165981442790e-04 -1.1837696392950727e-07 +6.4047151760401128e-02 +3.4518729964515607e-04 -3.0598432724090991e+00 -6.6508008731411564e+02 -1.6243320838240298e+05 -2.0205093854405382e+06 +1.5969205711668839e+09 +2.3117334160147568e+10 -2.7822374107230716e+16 
+2.1340000000000001e+02 -3.7350998770398658e-04 -1.1874238226221215e-07 +6.3882286529636567e-02 +4.0210481336792940e-04 -3.0569358730036296e+00 -6.1226761196138818e+02 -1.7432094941262456e+05 -2.5188694046192965e+06 +1.6770115225124936e+09 +2.5316661290618309e+10 -2.8491650113909600e+16 
+2.1350000000000000e+02 -3.7278001936941478e-04 -1.1915634210480208e-07 +6.3717989658714863e-02 +4.5281570922454484e-04 -3.0581715582236133e+00 -4.9734454122383494e+02 -1.8196809475916682e+05 -3.4174866127796457e+06 +1.7142146659085457e+09 +2.8448728195535656e+10 -2.8400646139284344e+16 
+2.1360000000000002e+02 -3.7205175037340201e-04 -1.1959332939234959e-07 +6.3554222843635017e-02 +4.9515361528150762e-04 -3.0622592642726318e+00 -3.4064149986642843e+02 -1.8526248314758070e+05 -4.5618145222818796e+06 +1.7095731093692453e+09 +3.2070369260755291e+10 -2.7608369147601440e+16 
+2.1370000000000002e+02 -3.7132517627851543e-04 -1.2002782925355233e-07 +6.3390947734985104e-02 +5.2695212603554866e-04 -3.0679052896118653e+00 -1.6254218495901517e+02 -1.8409194027296366e+05 -5.7968741832368989e+06 +1.6641298379429276e+09 +3.5737193399591713e+10 -2.6173824070747264e+16 
+2.1380000000000001e+02 -3.7060029264732316e-04 -1.2043436688056106e-07 +6.3228125990391584e-02 +5.4604689995037172e-04 -3.0738165368642116e+00 +1.6584327024599684e+01 -1.7834502687510604e+05 -6.9678196698103175e+06 +1.5789344697564299e+09 +3.9005215327269371e+10 -2.4156118892315812e+16 
+2.1390000000000001e+02 -3.6987709504235984e-04 -1.2078741378318217e-07 +6.3065719251170868e-02 +5.5027080747583636e-04 -3.0786988596452463e+00 +1.7634667794674138e+02 -1.6790930230921361e+05 -7.9196171950074807e+06 +1.4550275589522088e+09 +4.1429904734616241e+10 -2.1614220123446916e+16 
+2.1400000000000000e+02 -3.6915557902639614e-04 -1.2106149796366208e-07 +6.2903689237117297e-02 +5.3745963212246028e-04 -3.0812623720692200e+00 +2.9643520524085983e+02 -1.5267336599661666e+05 -8.4978751315769348e+06 +1.2934590621084235e+09 +4.2568501002374825e+10 -1.8607240852966028e+16 
+2.1410000000000002e+02 -3.6843574017255955e-04 -1.2123545466996306e-07 +6.2742005595686531e-02 +5.0646348046077410e-04 -3.0804918942237842e+00 +3.6077741156602866e+02 -1.3276647669246767e+05 -8.5806824937202744e+06 +1.0969572822186298e+09 +4.2073069528565575e+10 -1.5209897884017766e+16 
+2.1420000000000002e+02 -3.6771757409566591e-04 -1.2130562868301414e-07 +6.2580669727054450e-02 +4.6020392323009162e-04 -3.0764719726722221e+00 +3.7024868481081268e+02 -1.0928548657519529e+05 -8.1759408941570651e+06 +8.7500844134745252e+08 +3.9974458477916817e+10 -1.1560011489628350e+16 
+2.1430000000000001e+02 -3.6700107642144441e-04 -1.2127272938974551e-07 +6.2419691151079322e-02 +4.0261979610553127e-04 -3.0695725156581655e+00 +3.3016901002995695e+02 -8.3568949861894696e+04 -7.3256808951535132e+06 +6.3878650946801233e+08 +3.6402921520950676e+10 -7.8111516383265250e+15 
+2.1440000000000001e+02 -3.6628624277522609e-04 -1.2113744638897400e-07 +6.2259079244157613e-02 +3.3764893574055223e-04 -3.0601552649044028e+00 +2.4569666771746225e+02 -5.6955071952303551e+04 -6.0706324314470403e+06 +3.9946232537635434e+08 +3.1485065953643818e+10 -4.1168399829538655e+15 
+2.1450000000000000e+02 -3.6557306878258814e-04 -1.2090048131218175e-07 +6.2098843470586036e-02 +2.6922976552395521e-04 -3.0485869466028359e+00 +1.2208837992560140e+02 -3.0782258340226315e+04 -4.4523156516960859e+06 +1.6820851658187890e+08 +2.5349710918985748e+10 -6.3062567749868212e+14 
+2.1460000000000002e+02 -3.6486155006910226e-04 -1.2056251861872172e-07 +6.1938993290847601e-02 +2.0129982422031618e-04 -3.0352340196837000e+00 -3.5404990009009069e+01 -6.3885964800190759e+03 -2.5122007507749577e+06 -4.3805173857090652e+07 +1.8125530282310360e+10 +2.4939873105303450e+15 
+2.1470000000000002e+02 -3.6415168226029449e-04 -1.2012427266356045e-07 +6.1779538149515818e-02 +1.3779821838488359e-04 -3.0204620550858028e+00 -2.2154992530085886e+02 +1.4887255612845203e+04 -2.9161978094595490e+05 -2.2540381564812815e+08 +9.9408135305642643e+09 +5.1034135430139190e+15 
+2.1480000000000001e+02 -3.6344346098147014e-04 -1.1958643485609311e-07 +6.1620487418399518e-02 +8.2662869755726414e-05 -3.0046326719224159e+00 -4.3118889173313295e+02 +3.1707065942382109e+04 +2.1686943028138522e+06 -3.6541634115999424e+08 +9.2219434394030607e+08 +7.0441280675223980e+15 
+2.1490000000000001e+02 -3.6273688185827190e-04 -1.1894970231625172e-07 +6.1461850583921347e-02 +3.9831948903533852e-05 -2.9881138177145457e+00 -6.5904141962512711e+02 +4.2732527879227935e+04 +4.8270324747806350e+06 -4.5267104093130457e+08 -8.8009824101265869e+09 +8.1625965587449170e+15 
